,t,u,lambda,u_begin
14188,219.580078125,(2.542655593029281e-17-4.776641575493529e-17j),1473.8492085185073,(0.016728991634330483+0.06191865330778762j)
14189,219.61669921875,(1.1630868515994694e-17-6.2391628854534656e-18j),1473.8371323102674,(0.08361836933032989+0.09223608634184555j)
14190,219.6533203125,(-2.853690951053161e-18-5.2465371680650514e-17j),1473.8250562999224,(0.0979268477402427+0.00601678601392025j)
14191,219.68994140625,(-5.1962092920731997e-17-3.516020626923325e-17j),1473.8129804874673,(0.06544204859390687+0.053948281455886496j)
14192,219.7265625,(-3.872305133549962e-17-7.494797686050369e-17j),1473.8009048728975,(0.0396245978362777+0.06620526770862345j)
14193,219.76318359375,(-3.3242965874896117e-17-4.203485541637405e-17j),1473.7888294562078,(0.03788635697036005+0.0396182277431439j)
14194,219.7998046875,(2.48299497038103e-18-7.723486854746302e-17j),1473.7767542373938,(0.06214745005368856+0.09402818766022049j)
14195,219.83642578125,(-1.0765035841975624e-16-4.937881571548003e-17j),1473.7646792164503,(0.09838257738660808+0.014030112214959445j)
14196,219.873046875,(-2.3225672880728136e-17-9.173947507436828e-17j),1473.7526043933724,(0.08129084569307224+0.08377287039834734j)
14197,219.90966796875,(1.2661098608562107e-17-6.705556529395221e-17j),1473.7405297681553,(0.03424506561832585+0.04224659827086852j)
14198,219.9462890625,(-6.099794798541279e-17-1.3993289098843056e-17j),1473.7284553407942,(0.0787455707298484+0.0550722382255062j)
14199,219.98291015625,(-8.835783120738696e-17-1.0519863875704267e-16j),1473.7163811112844,(0.07349571520451996+0.009512500523504198j)
14200,220.01953125,(-1.4272055103496227e-16-4.074559442667001e-17j),1473.7043070796205,(0.0898104746428161+0.030298353799176937j)
14201,220.05615234375,(-7.263636674471138e-17-7.355811708087671e-17j),1473.6922332457982,(0.06757906967463286+0.017249589910896035j)
14202,220.0927734375,(-2.4146199928749e-17-1.4107144900859036e-16j),1473.6801596098123,(0.06384085570920127+0.015209091471443604j)
14203,220.12939453125,(-1.0456884561915289e-16-5.984033348732374e-18j),1473.6680861716582,(0.02028855234727274+0.08778359670952536j)
14204,220.166015625,(-1.8617238539469338e-16-1.073786266782452e-16j),1473.656012931331,(0.0930292981559123+0.068813853421756j)
14205,220.20263671875,(-6.361892776305291e-17-1.2521901982865682e-16j),1473.6439398888256,(0.02311951973608896+0.04961803362729422j)
14206,220.2392578125,(-2.532675849496296e-16-6.242254788820833e-17j),1473.6318670441374,(0.04007250131033668+0.04225491172111402j)
14207,220.27587890625,(-1.3022578598284e-16-9.093263655351055e-17j),1473.619794397261,(0.09421510425969745+0.02620600660029422j)
14208,220.3125,(-8.023810259810473e-17-5.4284127612608046e-17j),1473.6077219481924,(0.04680383950244721+0.04989411655143597j)
14209,220.34912109375,(-9.374127689178305e-17-8.79244634614096e-17j),1473.595649696926,(0.0745989154163309+0.05948572195653389j)
14210,220.3857421875,(-1.5745173053740033e-16-6.167851304342293e-17j),1473.5835776434576,(0.06568667636430192+0.06845158744874422j)
14211,220.42236328125,(-1.6637550513164614e-16-3.8510831743440786e-17j),1473.5715057877817,(0.031672307776367516+0.010728283148128338j)
14212,220.458984375,(-1.204356912441719e-16-5.932004698085961e-17j),1473.5594341298938,(0.08366980733757032+0.0356551020883716j)
14213,220.49560546875,(-1.488530092236465e-16-2.0089332984131862e-16j),1473.547362669789,(0.07782366035479071+0.06958396741671043j)
14214,220.5322265625,(-1.9830122247928643e-16-9.809683623551672e-17j),1473.5352914074622,(0.09378380346665914+0.014835799469982348j)
14215,220.56884765625,(-2.436599471229539e-16-1.5224286083625674e-16j),1473.5232203429089,(0.01480599941702785+0.08241326972180732j)
14216,220.60546875,(-2.4915161025974115e-16-1.1790807838236203e-16j),1473.5111494761238,(0.08261710633352569+0.03202616435004176j)
14217,220.64208984375,(-2.5299729919888036e-16-1.0485440170584358e-16j),1473.4990788071025,(0.040976157697208374+0.02774294959853213j)
14218,220.6787109375,(-2.344093631415548e-16-1.6831059668540984e-16j),1473.48700833584,(0.03500019739881797+0.002345158621788435j)
14219,220.71533203125,(-2.719257978498277e-16-9.839111959638116e-17j),1473.4749380623314,(0.049410922213433475+0.006088498147775157j)
14220,220.751953125,(-2.6334187411472315e-16-1.0538018989865683e-16j),1473.4628679865716,(0.06871514977341146+0.05231864560859095j)
14221,220.78857421875,(-2.769897533279702e-16-1.6003497401000367e-16j),1473.450798108556,(0.04351549592260735+0.04534933778226533j)
14222,220.8251953125,(-2.9418986914707785e-16-9.762923426329003e-17j),1473.4387284282798,(0.028820594198864614+0.05883826824845241j)
14223,220.86181640625,(-3.378813357328898e-16-9.047205601614218e-17j),1473.426658945738,(0.015274399892895509+0.09511299290645392j)
14224,220.8984375,(-2.7404915981230173e-16-1.7490758810839177e-16j),1473.414589660926,(0.09264565361247523+0.025808369069998095j)
14225,220.93505859375,(-3.071488662348478e-16-1.6691094267060178e-16j),1473.4025205738385,(0.09763894325655159+0.0036739725666341985j)
14226,220.9716796875,(-3.0664271377517974e-16-7.726423633366876e-17j),1473.390451684471,(0.028303911598937005+0.02258089977642609j)
14227,221.00830078125,(-3.1989157469059e-16-9.950765454617981e-17j),1473.3783829928184,(0.011915270454727811+0.022536995497964132j)
14228,221.044921875,(-2.865351072542386e-16-1.326206512072039e-16j),1473.366314498876,(0.08269264304484235+0.03618987757223341j)
14229,221.08154296875,(-3.0328689173504973e-16-1.7737899298987774e-16j),1473.3542462026387,(0.09036838611393232+0.08177322437993326j)
14230,221.1181640625,(-2.0897552122415698e-16-1.425818933743119e-16j),1473.342178104102,(0.04134572527928751+0.09851116816566566j)
14231,221.15478515625,(-3.459511628142661e-16-1.3184480617281135e-16j),1473.330110203261,(0.03012834975442378+0.07765773338279605j)
14232,221.19140625,(-3.1081675094011935e-16-1.9129106503377686e-16j),1473.3180425001106,(0.060982563701824394+0.05795853011341543j)
14233,221.22802734375,(-3.250647945703151e-16-2.0018219118542368e-16j),1473.305974994646,(0.005109791553241861+0.09006042310176186j)
14234,221.2646484375,(-2.600773340637316e-16-1.7212252911121765e-16j),1473.2939076868627,(0.08176702864696646+0.09092606803315573j)
14235,221.30126953125,(-2.673710524774593e-16-1.4526847449675994e-16j),1473.2818405767553,(0.06279974140756993+0.09732453785154113j)
14236,221.337890625,(-2.8742858212762223e-16-1.2639320403903655e-16j),1473.2697736643192,(0.08900445926630823+0.03579049890351917j)
14237,221.37451171875,(-2.6996247206328567e-16-1.210856057731515e-16j),1473.2577069495496,(0.047943711062030075+0.05528379410000048j)
14238,221.4111328125,(-1.979447809192565e-16-1.7337341520857894e-16j),1473.2456404324414,(0.010683397352142798+0.07441943765366331j)
14239,221.44775390625,(-2.308527231251687e-16-1.162142124448737e-16j),1473.23357411299,(0.045813044603212595+0.08127114725082246j)
14240,221.484375,(-1.715099906744122e-16-1.5412066802868334e-16j),1473.2215079911905,(0.09211872071636064+0.026207323477027367j)
14241,221.52099609375,(-2.111771753651696e-16-1.7954259025401536e-16j),1473.209442067038,(0.09002316608840738+0.053491333043597655j)
14242,221.5576171875,(-1.4687386361246768e-16-1.1737588388998189e-16j),1473.1973763405276,(0.015344095965179261+0.05738118437639052j)
14243,221.59423828125,(-1.5081071470389832e-16-1.7728198471695733e-16j),1473.1853108116545,(0.08516687826306762+0.016955818400514824j)
14244,221.630859375,(-1.7399132532680723e-16-1.2890497513986763e-16j),1473.173245480414,(0.050203445586915724+0.09661730390463438j)
14245,221.66748046875,(-1.730061716532245e-16-1.6060660053434759e-16j),1473.161180346801,(0.0005401164656403057+0.0023709501194184805j)
14246,221.7041015625,(-5.843396921779865e-17-1.422860440098004e-16j),1473.1491154108107,(0.04153012514992194+0.08340685578019463j)
14247,221.74072265625,(-7.810142602496477e-17-1.3020780133814426e-16j),1473.1370506724384,(0.005847825638360238+0.05503589597001965j)
14248,221.77734375,(-9.744545969833225e-17-1.9486274410200549e-16j),1473.124986131679,(0.054576291099025204+0.09710178444976073j)
14249,221.81396484375,(-1.451612375727489e-16-1.423421494333817e-16j),1473.1129217885277,(0.0691911610322719+0.023190186780987023j)
14250,221.8505859375,(-5.3819241024729484e-17-8.150724247071886e-17j),1473.1008576429797,(0.03799019173472369+0.04307341105088917j)
14251,221.88720703125,(-3.636526745383221e-17-1.7258178761568996e-16j),1473.0887936950303,(0.010326887422963105+0.007964338041498587j)
14252,221.923828125,(-8.089124714060767e-17-9.744589607311193e-17j),1473.0767299446745,(0.05251502607650837+0.04743196438426366j)
14253,221.96044921875,(-8.037776859320487e-17-6.815698706934665e-17j),1473.0646663919074,(0.0444703438466571+0.07088478891459565j)
14254,221.9970703125,(5.799883578791466e-17-6.2818980226189e-17j),1473.0526030367241,(0.03297907431720787+0.08757134866761511j)
14255,222.03369140625,(-5.151471483218809e-17-1.0114633906070711e-16j),1473.04053987912,(0.05822808700980441+0.09541396525069683j)
14256,222.0703125,(-2.3696962689325366e-17-5.0106969289618175e-17j),1473.0284769190898,(0.01941150466794013+0.08379578057002726j)
14257,222.10693359375,(-5.162830894950679e-17-1.0596508288313653e-16j),1473.016414156629,(0.009684111672025198+0.056140963063384064j)
14258,222.1435546875,(-1.983504594820415e-17-1.1538379713178619e-17j),1473.0043515917328,(0.08584289186979026+0.09449478406713485j)
14259,222.18017578125,(-4.5974592289833776e-17-4.4809756503582976e-17j),1472.992289224396,(0.09555813472409684+0.004144275394687958j)
14260,222.216796875,(-8.345371026348253e-17-1.2599372444068893e-17j),1472.9802270546143,(0.05297287711675858+0.0656015475574409j)
14261,222.25341796875,(-4.070230691059591e-17-3.6168335360723124e-17j),1472.9681650823823,(0.07515589840463421+0.08615753010455976j)
14262,222.2900390625,(3.2922770179761134e-18+2.3647387495342188e-17j),1472.9561033076952,(0.08809835137806274+0.047453519601994336j)
14263,222.32666015625,(-2.904300420493802e-17+1.552884575716953e-17j),1472.9440417305486,(0.02538562601518344+0.06129240064333646j)
14264,222.36328125,(-2.264055561792082e-17+3.956655016617354e-18j),1472.9319803509372,(0.01585393930303817+0.018496073270744373j)
14265,222.39990234375,(-3.719884578934237e-17-4.10069487230519e-17j),1472.9199191688565,(0.01477853743347981+0.06900820267925173j)
14266,222.4365234375,(-8.470857114927418e-17+1.162791977483687e-18j),1472.9078581843014,(0.074607667535193+0.030647150320921936j)
14267,222.47314453125,(-3.102866897459263e-17+5.0833777096617815e-17j),1472.895797397267,(0.02248529765600762+0.027063088501425248j)
14268,222.509765625,(-4.395167331999898e-17+1.7976982080038828e-17j),1472.8837368077484,(0.08277735179041854+0.048259402977755966j)
14269,222.54638671875,(-9.180917224464083e-17-4.428728726440249e-17j),1472.8716764157411,(0.080246895705509+0.07926722583084694j)
14270,222.5830078125,(-4.4138925724314306e-17-1.1111071076708384e-17j),1472.85961622124,(0.0581565953804606+0.02679224213642495j)
14271,222.61962890625,(-8.595635880109077e-17-4.362480743891312e-17j),1472.8475562242404,(0.03329209664260464+0.028024705015853604j)
14272,222.65625,(-2.329507696045619e-17+8.588069524556362e-18j),1472.8354964247371,(0.06829264950528378+0.033709187045385024j)
14273,222.69287109375,(-3.022480510002695e-17-4.130316746132777e-17j),1472.8234368227256,(0.061890119021963355+0.025442803141293626j)
14274,222.7294921875,(-1.0173092229746437e-16+1.6904750053437317e-18j),1472.811377418201,(0.08168316438677403+0.07311186910239381j)
14275,222.76611328125,(-6.2015001545695865e-18-1.8867754191636964e-17j),1472.7993182111584,(0.07093011250806877+0.006589720135840683j)
14276,222.802734375,(-4.686127806840261e-17-8.67866945101866e-18j),1472.7872592015926,(0.00889448762167523+0.0431702443580938j)
14277,222.83935546875,(-6.2771313285574e-17-8.926199599241341e-17j),1472.7752003894993,(0.049266164906956206+0.036705087042645294j)
14278,222.8759765625,(-3.177612024228447e-17-1.6451637141866248e-17j),1472.7631417748735,(0.09081997777606912+0.07005060255623957j)
14279,222.91259765625,(1.4145473707563592e-17-2.9518757264949105e-17j),1472.7510833577103,(0.05776370257722785+0.04509817189299845j)
14280,222.94921875,(-1.8081191103542023e-17-7.253853377756346e-17j),1472.7390251380048,(0.01706565998388244+0.0058892747152083594j)
14281,222.98583984375,(4.622447071961713e-17-6.070045204301458e-17j),1472.7269671157521,(0.08003385426027618+0.07464499141098006j)
14282,223.0224609375,(-4.0350845263434886e-17-2.742592028807591e-17j),1472.7149092909474,(0.07602283744294776+0.05696644325805619j)
14283,223.05908203125,(1.1368390521828298e-16-1.813142225403312e-17j),1472.702851663586,(0.014783132593420713+0.02686729553856787j)
14284,223.095703125,(5.1630367251676283e-17-6.116748548749518e-17j),1472.690794233663,(0.042601113593204835+0.037779199420873544j)
14285,223.13232421875,(1.0230403377938674e-16-1.4349241647075136e-16j),1472.6787370011732,(0.018222996938404713+0.07803406410735425j)
14286,223.1689453125,(3.428938163727878e-17-6.018160271844191e-17j),1472.6666799661123,(0.03924031457963381+0.07214880839586069j)
14287,223.20556640625,(1.5868411836585752e-16-7.612282326655325e-17j),1472.6546231284751,(0.033805528151254795+0.011505424254649422j)
14288,223.2421875,(6.517697932969684e-17-1.0235449237806394e-16j),1472.6425664882568,(0.026199772545015335+0.030584618976732494j)
14289,223.27880859375,(1.6512954033618532e-16-9.153403025009816e-17j),1472.6305100454526,(0.06330168717501639+9.094272633708433e-05j)
14290,223.3154296875,(1.1679038724322427e-16-1.0011249320026836e-16j),1472.6184538000578,(0.025729878466109857+0.07076221357230914j)
14291,223.35205078125,(2.0745369416542276e-16-3.979140787928847e-17j),1472.606397752067,(0.05454676790175397+0.0028320905043241807j)
14292,223.388671875,(9.451654821533728e-17-6.764979926656473e-17j),1472.5943419014761,(0.05677681254083137+0.0016222035520902624j)
14293,223.42529296875,(1.4693922931825533e-16-1.306280362495498e-16j),1472.5822862482798,(0.020856085611825993+0.004989481311440259j)
14294,223.4619140625,(1.1522107474415543e-16-2.0034843193622263e-17j),1472.5702307924735,(0.036975696770408+0.033135096127428966j)
14295,223.49853515625,(1.927884430016412e-16+2.5955604064321107e-17j),1472.558175534052,(0.05643737677526144+0.05143644991041399j)
14296,223.53515625,(1.174137886204492e-16-8.723243611159354e-17j),1472.5461204730104,(0.015307757529728417+0.06726337125484798j)
14297,223.57177734375,(2.0048071914820823e-16-1.416497400650597e-16j),1472.5340656093445,(0.07684184842724534+0.017609677037923644j)
14298,223.6083984375,(1.3319098703258426e-16-8.004095387233007e-17j),1472.5220109430488,(0.05080425632582306+0.06647779850408819j)
14299,223.64501953125,(2.3922677651763224e-16-2.024737227858399e-18j),1472.5099564741188,(0.05222250758361065+0.036572596775042765j)
14300,223.681640625,(1.2811137306353336e-16-4.4373405103775254e-17j),1472.4979022025495,(0.019191976424701242+0.07989688487559214j)
14301,223.71826171875,(1.3602144657698238e-16-4.958596343902595e-17j),1472.4858481283363,(0.06492539478031058+0.012179702859687237j)
14302,223.7548828125,(1.3259322951186509e-16+3.263726568096962e-17j),1472.4737942514741,(0.025906301962713943+0.08405836583996575j)
14303,223.79150390625,(1.8370477040648934e-16+6.678890545789618e-17j),1472.4617405719582,(0.07239975213457688+0.0643360391061461j)
14304,223.828125,(6.037721101542413e-17-6.472583580270839e-17j),1472.4496870897835,(0.0520980582437685+0.008552821352759421j)
14305,223.86474609375,(3.944075366131429e-17-4.478939241921041e-17j),1472.4376338049453,(0.09410455664181726+0.048347535676847436j)
14306,223.9013671875,(5.889057781337502e-17+1.4236141757193456e-17j),1472.425580717439,(0.0747296865349439+0.0007462970328441232j)
14307,223.93798828125,(1.4182354436449001e-16+1.8862145931366334e-17j),1472.4135278272595,(0.04072457639857366+0.04287600358673334j)
14308,223.974609375,(-3.38905264458162e-17+1.4475329188006985e-16j),1472.4014751344018,(0.06576733021141629+0.07539838405996675j)
14309,224.01123046875,(2.9213475537385386e-17+1.6437944761361704e-16j),1472.3894226388613,(0.004439199519643522+0.03399078544515447j)
14310,224.0478515625,(-5.4478856864007984e-17+3.8827163046293486e-17j),1472.3773703406332,(0.07719526770480971+0.09858900676744842j)
14311,224.08447265625,(6.410702056087228e-17+3.545642316676381e-17j),1472.3653182397125,(0.05272710990134947+0.026727280216790685j)
14312,224.12109375,(-7.880991305710169e-19+9.488564208158943e-17j),1472.3532663360943,(0.0816039069249953+0.079632816203218j)
14313,224.15771484375,(-1.2525739738520552e-16-4.421975149621471e-17j),1472.341214629774,(0.09642425310117819+0.08878584230147027j)
14314,224.1943359375,(-7.073769662817143e-17+1.2904833413632626e-16j),1472.3291631207464,(0.09651212661093145+0.062402759535725674j)
14315,224.23095703125,(1.485671705709499e-17+1.1070798754323156e-16j),1472.3171118090072,(0.05502715330287061+0.08573099694424174j)
14316,224.267578125,(-2.1856632538001623e-16+1.1352660795338448e-16j),1472.305060694551,(0.09249279432857851+0.011444409301161052j)
14317,224.30419921875,(-1.9656321913273603e-16+7.208336142508879e-17j),1472.2930097773733,(0.02216486555754369+0.07174856105032669j)
14318,224.3408203125,(-1.5968731567008816e-16+5.680886208609904e-17j),1472.280959057469,(0.09124295158214939+0.037945083215805635j)
14319,224.37744140625,(3.00424185609825e-17+1.0854704149517126e-16j),1472.2689085348336,(0.059155785793563676+0.04300251494402144j)
14320,224.4140625,(-1.0354424619787596e-16+1.682340297728969e-16j),1472.256858209462,(0.08930572937915018+0.03716486118286636j)
14321,224.45068359375,(2.220227114829848e-18+3.1189507415536395e-17j),1472.2448080813494,(0.0606622768748967+0.07572175998277358j)
14322,224.4873046875,(-1.8631524780765083e-16+1.2877638218938016e-16j),1472.2327581504908,(0.036594671386159926+0.03673571725307894j)
14323,224.52392578125,(-3.399795844259273e-16-4.355953403570658e-17j),1472.2207084168817,(0.05613609320432516+0.0339295323129054j)
14324,224.560546875,(-4.789986330557065e-17-7.172029325932908e-17j),1472.208658880517,(0.09929681900672005+0.08914439988378413j)
14325,224.59716796875,(4.4121875103342194e-17-1.8684402995415654e-17j),1472.196609541392,(0.041904262757867156+0.0641176818938237j)
14326,224.6337890625,(-9.129675125678406e-17+1.4281499483871375e-16j),1472.1845603995018,(0.026567645513721583+0.07131293178173802j)
14327,224.67041015625,(-1.1826386299803636e-16+1.9498638807289915e-17j),1472.1725114548415,(0.07030900355376773+0.09659021538638768j)
14328,224.70703125,(-1.9020792954753122e-16+2.4905590328119495e-18j),1472.1604627074064,(0.0026069543314372946+0.01369464855772038j)
14329,224.74365234375,(7.983850978176946e-17+6.059176571871821e-17j),1472.1484141571914,(0.06069746928424577+0.03201535573408002j)
14330,224.7802734375,(-1.7214911823205997e-16+9.822703503164444e-17j),1472.136365804192,(0.08868517518538123+0.031737536890908656j)
14331,224.81689453125,(-4.611446033211914e-17+1.9119227136793975e-17j),1472.1243176484031,(0.09223597313044479+0.07773775128307255j)
14332,224.853515625,(-7.602364723205418e-17+5.88190851842199e-17j),1472.1122696898199,(0.017519923652559388+0.017518460174186245j)
14333,224.89013671875,(-5.788701672641784e-17-3.629566773055534e-17j),1472.1002219284376,(0.06234828053283217+0.044659951605772186j)
14334,224.9267578125,(6.834027410951896e-18+1.1900073320555949e-17j),1472.0881743642512,(0.09569880321347587+0.0035535375575736494j)
14335,224.96337890625,(-8.004384589819181e-17-2.370530917665693e-16j),1472.0761269972563,(0.002547777848188793+0.014511978756095457j)
14336,225.0,(1.4075040610421406e-16+1.5027461392961003e-16j),1472.0640798274476,(0.07206462286118985+0.07038458460591888j)
14337,225.03662109375,-7.850462293418876e-17j,1472.0520328548205,(0.08148114250973496+0.02999349683945143j)
14338,225.0732421875,(-1.895269253967044e-16-2.299347170293093e-17j),1472.0399860793702,(7.073405936045552e-05+0.06203749589285029j)
14339,225.10986328125,(-1.5027461392961003e-16+3.9252311467094385e-17j),1472.0279395010916,(0.09732021937019246+0.08476328475002527j)
14340,225.146484375,(-7.850462293418876e-17-2.1252039709963534e-16j),1472.01589311998,(0.025686856644998604+0.006128641931177903j)
14341,225.18310546875,(-1.0149809463711969e-16+2.299347170293093e-17j),1472.0038469360306,(0.04449425035107372+0.07764143462487133j)
14342,225.2197265625,(-3.925231146709438e-17-3.925231146709438e-17j),1471.9918009492387,(0.023432512924926166+0.046517028099759786j)
14343,225.25634765625,(-7.850462293418876e-17-1.1102230246251565e-16j),1471.979755159599,(0.0932161968772154+0.024174344356173796j)
14344,225.29296875,(-1.7326808563254097e-16-1.8279229345793694e-16j),1471.9677095671072,(0.09808305579426889+0.06803173396788117j)
14345,225.32958984375,(-2.1252039709963534e-16-5.551115123125783e-17j),1471.9556641717581,(0.05376864059889874+0.04158422610568985j)
14346,225.3662109375,(-1.3401577416544657e-16-1.895269253967044e-16j),1471.943618973547,(0.09793669155126965+0.07137452173522865j)
14347,225.40283203125,(-1.1775693440128314e-16-4.412996339634341e-16j),1471.9315739724689,(0.0888237463158296+0.06939251352514396j)
14348,225.439453125,-3.0054922785922005e-16j,1471.9195291685191,(0.027720218810093136+0.09527501737828566j)
14349,225.47607421875,(-3.0728385979798754e-16-2.287792368637988e-16j),1471.9074845616929,(0.0734872504838837+0.07823721823878221j)
14350,225.5126953125,(-6.224578317002532e-17-1.5027461392961003e-16j),1471.8954401519852,(0.09201090757953316+0.028965032692391368j)
14351,225.54931640625,(-1.340157741654466e-16-3.2354269956215097e-16j),1471.8833959393912,(0.0978949750275751+0.03901391192819418j)
14352,225.5859375,(-1.0149809463711969e-16-2.4503807662796223e-16j),1471.8713519239063,(0.04174611327347042+0.035009530891197016j)
14353,225.62255859375,(-1.5364192989899377e-16-2.2541192089441503e-16j),1471.8593081055253,(0.046590210686653616+0.09574691025331838j)
14354,225.6591796875,(-2.910250200338241e-16-2.0578576516086788e-16j),1471.8472644842439,(0.007172504579911188+0.04480376091443632j)
14355,225.69580078125,(-1.7326808563254097e-16-1.0626019854981767e-16j),1471.8352210600567,(0.055116567868043045+0.011368220461091361j)
14356,225.732421875,(-1.8476482148400643e-16-1.6177134978107549e-16j),1471.8231778329591,(0.00955898612339482+0.0068387470620282055j)
14357,225.76904296875,(-3.2354269956215097e-16-1.0626019854981767e-16j),1471.811134802946,(0.021782193998542133+0.06477965781847754j)
14358,225.8056640625,(-1.766354016019247e-16-1.6177134978107549e-16j),1471.7990919700133,(0.08258197071272876+0.02290100302734003j)
14359,225.84228515625,(-1.7495174361723283e-16-1.1607327641659126e-16j),1471.7870493341554,(0.05229240975945191+0.07227494353008863j)
14360,225.87890625,(-2.277331459063131e-16-7.310495199428458e-17j),1471.7750068953676,(0.06698189210464753+0.0859730867795434j)
14361,225.91552734375,(-2.0912316765802615e-16-1.058392840536447e-16j),1471.7629646536454,(0.08735042244858587+0.07416680704554286j)
14362,225.9521484375,(-1.9443965961303796e-16-2.537839115181907e-16j),1471.7509226089837,(0.008483905024610373+0.09595527817618763j)
14363,225.98876953125,(-2.9186684902617007e-16-1.8104880852879413e-16j),1471.7388807613777,(0.09245452025843771+0.058516060882764225j)
14364,226.025390625,(-1.6682232373515112e-16-1.2588635428336486e-16j),1471.7268391108225,(0.0921389240867243+0.06552858767558871j)
14365,226.06201171875,(-2.632694444181952e-16-7.176999099542128e-17j),1471.7147976573135,(0.06594298814979588+0.08975324716947221j)
14366,226.0986328125,(-3.1471588570841215e-16-3.99497054387515e-17j),1471.7027564008456,(0.06558553014165878+0.01781646050886725j)
14367,226.13525390625,(-2.321465528331825e-16-1.0051183062408494e-16j),1471.690715341414,(0.022455255676964183+0.03333118905592204j)
14368,226.171875,(-2.615857864335033e-16-6.869154506741517e-17j),1471.6786744790143,(0.035127773190122336+0.060503059921741625j)
14369,226.20849609375,(-2.240171329511008e-16-2.7755575615628914e-17j),1471.6666338136408,(0.041662169230013514+0.003764207610018644j)
14370,226.2451171875,(-2.517727085667297e-16-3.0814879110195774e-33j),1471.6545933452894,(0.001224272656327874+0.06304165006040872j)
14371,226.28173828125,(-3.302773315009185e-16-2.7755575615628914e-17j),1471.642553073955,(0.06036692517105705+0.022342476963811822j)
14372,226.318359375,(-2.158877130690191e-16-8.663404281627049e-17j),1471.6305129996329,(0.07401290292200244+0.04398188714795057j)
14373,226.35498046875,(-3.302773315009185e-16+2.7755575615628907e-17j),1471.618473122318,(0.07188137341200418+0.01312338665270918j)
14374,226.3916015625,(-2.592047344771543e-16-1.0120922459574205e-16j),1471.6064334420057,(0.09573666725096473+0.03170623717852399j)
14375,226.42822265625,(-1.9541972834312596e-16-5.397192826725477e-17j),1471.594393958691,(0.010441353113300656+0.026866840481539724j)
14376,226.46484375,(-1.7950958556479106e-16+2.874183962866368e-18j),1471.582354672369,(0.09967459797596502+0.08971558818324307j)
14377,226.50146484375,(-1.732381721603155e-16-7.436769548280349e-17j),1471.5703155830354,(0.042228340826360934+0.057850458851665044j)
14378,226.5380859375,(-2.0770413005417906e-16-5.008904518718457e-17j),1471.5582766906848,(0.023328326327211303+0.0460433532122302j)
14379,226.57470703125,(-2.436252343070619e-16-5.766988684488096e-17j),1471.5462379953126,(0.050090210111742486+0.04878313500273171j)
14380,226.611328125,(-1.876390054468728e-16+1.539222964003061e-18j),1471.534199496914,(0.04255082617023901+0.05694199388098227j)
14381,226.64794921875,(-2.0870225316185317e-16-2.5969786648367172e-17j),1471.522161195484,(0.01637239724642279+0.04309743752618661j)
14382,226.6845703125,(-1.5904160083889793e-16-6.497553211220287e-17j),1471.5101230910177,(0.04867152270676859+0.0836399758884012j)
14383,226.72119140625,(-1.4719616800160392e-16-5.768794122246709e-17j),1471.4980851835105,(0.010916485517533082+0.06567338220641775j)
14384,226.7578125,(-1.6394813977228475e-16-3.6378127504228014e-17j),1471.4860474729574,(0.0966243446892206+0.03983953970170015j)
14385,226.79443359375,(-1.876390054468728e-16-8.712717482278786e-17j),1471.4740099593537,(0.09511544368885398+0.08649926557300464j)
14386,226.8310546875,(-1.4228962906821713e-16-1.267281832757108e-16j),1471.4619726426947,(0.033092097238572094+0.04381029663917721j)
14387,226.86767578125,(-1.4246397756113142e-16-1.2248912484175564e-16j),1471.4499355229752,(0.09019309280679921+0.045601883213458955j)
14388,226.904296875,(-1.8497527873209292e-16-1.068405048027922e-16j),1471.4378986001905,(0.08191284305135547+0.08495635612883963j)
14389,226.94091796875,(-1.9068753790265344e-16-1.2177057885103908e-16j),1471.4258618743356,(0.04256183804548365+0.029814615582543294j)
14390,226.9775390625,(-1.0731777279501497e-16-1.3413686680378444e-16j),1471.4138253454062,(0.09145586117267099+0.023986244484652388j)
14391,227.01416015625,(-1.9138802951578391e-16-1.5618547125361767e-16j),1471.401789013397,(0.05274855429096853+0.03586696005396213j)
14392,227.05078125,(-1.122190237236369e-16-7.968019217625053e-17j),1471.3897528783034,(0.06823498447188218+0.085923119244313j)
14393,227.08740234375,(-1.0913438251268404e-16-1.4276160905567503e-16j),1471.3777169401205,(0.0037647313235184333+0.05773214738846999j)
14394,227.1240234375,(-1.206311183641495e-16-1.633528767831975e-16j),1471.3656811988435,(0.016690680961832682+0.024136094532849407j)
14395,227.16064453125,(-1.4298702303987424e-16-1.7723066459101196e-16j),1471.3536456544673,(0.09654800639619338+0.054383990504322605j)
14396,227.197265625,(-3.9622160471982416e-17-1.4702181950868965e-16j),1471.3416103069876,(0.08573619321948144+0.0678900034463266j)
14397,227.23388671875,(-1.0067870074894285e-16-1.810519061702675e-16j),1471.329575156399,(0.0790932897840353+0.08280302399359055j)
14398,227.2705078125,(-1.0407902783202543e-16-1.6331676802802528e-16j),1471.317540202697,(0.061060036798173845+0.09629936308763976j)
14399,227.30712890625,(-7.49118929806058e-17-1.5683270701217173e-16j),1471.3055054458766,(0.05455494590645781+0.07020988598983074j)
14400,227.34375,(-4.739153294833749e-17-9.431979232673273e-17j),1471.2934708859332,(0.0023944917022825753+0.06471366484930606j)
14401,227.38037109375,(-7.16678600128514e-17-1.2274845721783558e-16j),1471.2814365228617,(0.047666132491284124+0.03149400726899935j)
